日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2025/3/10,000985.CSI,中证全指,2.04544316,1.747231915,-0.085732616,1.199608827,1.658342538,2.078558124,1.110144889,1.583095539,1.862918882,0.016930964,-0.126216361,-0.616847347,-0.700958488,-0.83974234,-1.179716058,0.561426865,0.705199452,1.214132432,-1.248468756,-0.566211399,-0.082830069,0.969805814,1.163645214,1.484290809,1.910015487,0.114547181,-0.129475814,0.475020169,1.037003995,-0.188929221,1.319572267,0.413060767,0.211760036,-0.102129639,1.153109687,2.618159426,-0.380956345,-0.847965125,-0.362126309,0.130808866,0.53114442,0.854615416,-1.09611096,0.628919825,1.170338843,0.764991718,4961.5772,1.547649453,0.989555905,-1.131909373,-1.241647799,0.465292153,0.559266662,-1.463641194,-0.047060044,0.43062564,1.192209257,-0.191171888,0.131519132,-0.866383085,-1.470873872,-1.363732564,-0.648317374,-0.450751379,0.537933954,-1.441902453,-0.662309044,0.012077479,0.161115491,-0.561888597,0.065173131,0.298664278,0.877804847,0.795625353,-0.186871511,-1.210735286,-0.020239975,-1.630469967,0.089031916,1.039328028,-0.960607267,1.064092607,1.465761763,1.302400781,1.770991855,1.675446143,0.563765379,1.170856722,1.60928911,0.893493967,1.049546852,1.139314964,1.999177283,0.36276581,0.421837472
2025/3/7,000985.CSI,中证全指,1.81465252,1.648026643,-0.1353057,1.009232415,1.57767794,2.092644114,0.93267309,1.50406048,1.877423742,0.005106689,-0.125742048,-0.64211975,-0.470597428,-0.770281316,-1.122435603,0.887421875,0.777514973,1.217227166,-0.498872523,-0.198105639,0.037494116,0.893196549,1.099846843,1.492940544,1.381265431,-0.093954416,-0.176836825,0.453097793,0.921740632,-0.180724163,1.468170837,0.311950632,0.153474543,0.074683428,1.212036309,2.710617044,-0.373011617,-0.857218849,-0.327642583,0.284865322,0.636848547,0.878431139,-1.398101041,0.356695238,0.891112509,0.722751816,4964.774,1.645710731,0.888407156,-1.204674481,-1.293992995,0.422149384,0.623489896,-1.29451753,0.062651769,0.597542726,1.326867712,-0.257168186,0.033431939,-1.039276902,-1.608929667,-1.342214887,-0.27713421,-0.481494035,0.536154991,-1.489475638,-0.601786064,0.031549222,0.470365311,-0.454914669,0.025582477,0.015460876,0.624640393,0.829624522,-0.434430272,-1.297733675,0.012270559,-1.601501953,0.108329653,1.098351033,-0.501662724,1.238800122,1.488030528,1.434213229,1.729151101,1.556486532,0.711776102,1.216597839,1.63510884,1.236805341,1.248329961,1.065124053,1.604495185,0.173363265,0.365928358
2025/3/6,000985.CSI,中证全指,1.492078832,1.549691648,-0.191642097,0.78212048,1.473933301,2.103850506,0.731883261,1.410121038,1.891028968,0.181775003,0.048591589,-0.645154086,-0.188510752,-0.671781851,-1.066870175,1.012084432,0.816028207,1.212146475,-0.042562203,0.054821728,0.104080586,0.837086034,1.046897594,1.500613491,0.83927788,-0.268823853,-0.207031494,0.451352133,0.838791575,-0.184495009,1.632360495,0.19670835,0.091931178,0.268526693,1.296124317,2.803695943,-0.443010381,-0.922218142,-0.327058372,0.626961606,0.875155214,0.888973278,-1.2448861,0.077289299,0.601976295,0.76382936,4985.9685,1.418251824,0.70721156,-1.264467561,-1.208754283,0.405958832,0.692664661,-0.973051948,0.27286422,0.750403377,1.459193628,-0.335562711,-0.069976834,-1.227195685,-1.754343415,-1.309256718,-0.095989814,-0.528317472,0.555788772,-1.56540323,-0.550467486,0.055627893,0.880918502,-0.323834742,-0.012865979,-0.164663004,0.428204548,0.872795804,-0.84274761,-1.413345766,0.015363639,-1.28726864,0.267246626,1.170643387,0.002173284,1.427339021,1.488811204,1.529233964,1.651055692,1.422964265,0.694811563,1.174550229,1.652809167,1.397126123,1.295747158,0.992003642,1.02295558,-0.001412167,0.33023222
2025/3/5,000985.CSI,中证全指,1.212968689,1.510173661,-0.234581067,0.737362242,1.49839061,2.100409079,0.694459014,1.43777712,1.890834663,0.03783935,-0.113866787,-0.684375053,-0.34033771,-0.799530415,-1.035818702,1.164216573,0.853081256,1.194723465,0.326938456,0.206848932,0.117478907,0.802248722,1.032747136,1.498867077,0.564751975,-0.361915328,-0.238800373,0.31930177,0.674162142,-0.237091666,1.732474529,0.054874596,0.026923768,0.452708786,1.421591988,2.887268904,-0.64415762,-1.07242774,-0.389674731,0.737973709,0.934693701,0.827899904,-1.166486827,0.051654995,0.571470214,0.894191865,4905.0251,0.959059826,0.455743993,-1.328738209,-0.915448957,0.508126083,0.739982265,-0.696566046,0.447987654,0.787699681,1.542771422,-0.433339251,-0.133045107,-1.425840185,-1.909204382,-1.28664274,-0.002712548,-0.526484583,0.599238121,-1.688199395,-0.514266465,0.081867536,0.680941453,-0.414045529,-0.036266635,-0.186566039,0.368580187,0.842425434,-1.051962721,-1.345586283,0.054065111,-0.665593613,0.593639056,1.242020681,0.432381297,1.59861675,1.490181656,1.600100547,1.519997705,1.313422952,0.751619921,1.216994996,1.653641807,1.190662202,1.161899082,0.975485698,0.479609822,-0.151893247,0.302263085
2025/3/4,000985.CSI,中证全指,1.205463331,1.578729919,-0.259240677,0.877895724,1.619739324,2.101613782,0.843629179,1.562718937,1.896141658,-0.338393909,-0.504096755,-0.757613429,-0.312933556,-0.819580614,-0.963054994,1.447940925,0.906345253,1.181461092,0.356573406,0.247551163,0.110643786,0.905335879,1.079837433,1.498277091,0.576351628,-0.398496409,-0.254539367,0.656078533,0.759179108,-0.233821213,1.70960478,-0.111044131,-0.038629263,0.683411282,1.593449528,2.965833872,-0.618089759,-1.086705683,-0.393166626,1.098077688,1.175800486,0.826744295,-0.790951331,0.279480706,0.710437072,1.016456986,4882.4483,0.486991507,0.259952234,-1.375204561,-0.460552965,0.676180729,0.810186528,-0.212503587,0.782852483,0.891863009,1.458592223,-0.562209789,-0.185554549,-1.534401167,-1.983317378,-1.234507841,0.204159204,-0.498236029,0.636863174,-1.73226986,-0.430926628,0.118620338,0.263566748,-0.579282996,-0.078484412,0.169900221,0.531073828,0.835462424,-1.355270987,-1.321370405,0.107619878,0.050918112,0.973605634,1.322801306,0.950251214,1.774160263,1.50194075,1.515680751,1.286104429,1.22240322,0.930340952,1.349953232,1.658216563,0.533019945,0.769650426,0.954323787,0.018652345,-0.264072413,0.280634134
2025/3/3,000985.CSI,中证全指,1.217971866,1.618565917,-0.281490774,1.049117853,1.750293257,2.087239918,1.016434962,1.690935072,1.89137243,-0.68728885,-0.840109415,-0.783919716,-0.349692269,-0.85688971,-0.888361176,1.926684766,0.971364974,1.173622724,0.316820464,0.229752106,0.108159885,1.07531825,1.145057424,1.49009073,0.522718178,-0.455716915,-0.280639672,0.887415102,0.780675575,-0.210369708,1.695396712,-0.255514927,-0.095145323,0.86077375,1.748731809,3.014807198,-0.539266228,-1.066013121,-0.321659644,1.295282195,1.274165746,0.841013557,-1.214325757,0.492440252,0.82143756,1.100003193,4853.1956,-0.243671806,-2.80E-05,-1.397787016,-0.193636289,0.761939961,0.829020318,0.224469794,1.085698772,1.049335764,1.429166494,-0.670307381,-0.232603213,-1.569054345,-1.973905663,-1.167705387,0.426735463,-0.463761932,0.659353762,-1.717337679,-0.319028812,0.158970444,-0.117057436,-0.725244787,-0.085108736,0.399736753,0.60206736,0.780221204,-1.166762066,-0.944345534,0.250425677,0.604184766,1.270418849,1.379772329,1.409086777,1.909560805,1.456602668,1.432498738,1.068806483,1.130400599,1.04812661,1.407563951,1.640100072,0.26335364,0.612162976,0.98277787,-0.527880278,-0.396342805,0.266487199
2025/2/28,000985.CSI,中证全指,1.181499778,1.622552093,-0.301326598,1.353893718,1.970174543,2.101770958,1.32833872,1.914489721,1.906837973,-0.862981857,-0.9819156,-0.724376846,-0.293288093,-0.818853704,-0.862099931,1.536606277,0.951382382,1.166665935,-0.035851113,0.142013351,0.184399005,1.238492486,1.19721866,1.495356827,0.716021951,-0.458563628,-0.263118387,1.104647181,0.792132658,-0.211264405,1.628758187,-0.396671758,-0.155276292,1.065965389,1.937501364,3.076681792,-0.360116215,-1.005314859,-0.282211341,1.386048627,1.32292954,0.780233924,-1.045211114,0.923461667,1.118227654,1.131701839,4847.4068,-0.833862455,-0.163349136,-1.411086508,0.190075243,0.929314234,0.925740422,0.606089797,1.399907114,1.140298326,1.171264719,-0.833503645,-0.351053117,-1.56425774,-1.910987091,-1.084713745,0.681346279,-0.392333528,0.667628045,-1.731733398,-0.223272873,0.190397926,-0.695799405,-0.931398926,-0.130976539,0.909332437,0.846383895,0.865721069,-1.113577577,-0.647915818,0.32832715,0.981366903,1.476313042,1.422487883,1.42508462,1.893549142,1.417332703,1.294065974,0.835570236,0.981433621,1.180101574,1.468316767,1.633755774,-0.288284293,0.277570898,0.850758168,-0.786629372,-0.486421648,0.269033002
2025/2/27,000985.CSI,中证全指,1.086764934,1.592727984,-0.314544535,1.698959756,2.213935504,2.105069773,1.682022466,2.161155687,1.911682943,-1.104174108,-1.178174247,-0.739853427,-0.327651747,-0.820178051,-0.870153544,1.127470573,0.942029578,1.166583403,-0.20027167,0.060345124,0.149216336,1.399051571,1.23961865,1.491744817,1.008767235,-0.438128036,-0.244175188,1.212320093,0.708568838,-0.265094788,1.516286659,-0.526472513,-0.214076745,1.245032324,2.11611752,3.121867484,-0.296645421,-1.004371259,-0.315836528,1.297839195,1.187884829,0.662348114,-0.516871867,1.404749891,1.459013875,1.110530206,4983.1606,-1.084259774,-0.199995577,-1.398066794,0.52018389,1.090306979,1.026535253,0.837479718,1.613782914,1.084618115,0.840829533,-0.996227658,-0.426591106,-1.526229085,-1.790610943,-1.000920263,0.95959066,-0.325922789,0.658480568,-1.696929998,-0.105579774,0.225048155,-1.38421822,-1.167040798,-0.162889717,1.414543021,1.081530987,0.894733779,-1.186539303,-0.458122667,0.396789689,1.179530294,1.59724265,1.434734484,1.301466997,1.824002111,1.324732293,1.119614121,0.57371473,0.847919984,1.379570707,1.586436988,1.622908237,-0.562341647,0.11110623,0.785606493,-0.643310562,-0.507962232,0.278341691
2025/2/26,000985.CSI,中证全指,1.003728676,1.562018268,-0.335377474,1.791009448,2.267640988,2.077890604,1.777789231,2.206723413,1.893111709,-1.235253804,-1.246732153,-0.703748855,-0.18027371,-0.676774506,-0.81510125,0.455954481,0.89809781,1.149664802,-0.355222889,-0.028656388,0.159632376,1.456111591,1.1904599,1.4782756,0.977648511,-0.495939077,-0.261083968,1.176990694,0.540456273,-0.308142524,1.416290585,-0.631731566,-0.265380552,1.354556008,2.245362753,3.14265079,-0.470106645,-1.117424044,-0.315867557,1.117014666,0.926197879,0.564443011,-0.414052507,1.489937957,1.420579692,1.019885529,4986.8902,-1.233493462,-0.196976285,-1.369354536,0.562024981,1.099846806,1.054051314,0.857491491,1.613519461,1.067623046,0.775502939,-1.071700192,-0.480963792,-1.514725405,-1.693119604,-0.907377915,1.03082457,-0.322452808,0.627993449,-1.610464395,0.02977661,0.259250091,-1.283256026,-1.127063333,-0.136439365,1.462225688,1.01273381,0.835328244,-1.178709594,-0.32056619,0.440850778,1.119494395,1.550891284,1.425600118,1.24765001,1.791436773,1.246898868,1.04013902,0.400889767,0.736351349,1.428669937,1.537336952,1.599132738,-0.306899999,0.232599986,0.850886868,-0.506220512,-0.521859905,0.278526415
2025/2/25,000985.CSI,中证全指,0.877337319,1.508089357,-0.360812734,1.784032085,2.237305351,2.062634262,1.793315708,2.17830845,1.882911122,-1.352525102,-1.288359885,-0.641779849,-0.01784462,-0.522336612,-0.698477754,-0.312066803,0.851964491,1.134856594,-0.446111753,-0.063297355,0.153209477,1.455407496,1.091028852,1.466336996,0.89476281,-0.56338301,-0.263161753,1.146542943,0.397807582,-0.349403468,1.430181872,-0.711053533,-0.309572001,1.416518727,2.328212972,3.160713193,-0.560323177,-1.18605674,-0.298284694,0.977281572,0.725109836,0.503715759,-0.683563077,1.545997142,1.345562509,0.912720196,4930.2958,-1.378346753,-0.18410263,-1.323453964,0.587825891,1.097152237,1.087802526,0.868307575,1.602414048,1.033754856,0.955319212,-1.100762641,-0.540081058,-1.521931612,-1.587645057,-0.81943019,1.144060672,-0.32799984,0.598153188,-1.528924632,0.153159049,0.291690015,-1.127664077,-1.066137818,-0.104347109,1.283459254,0.797659172,0.798967515,-0.934106044,-0.082652764,0.490031075,1.043737893,1.491247359,1.423279762,1.238881551,1.785593261,1.195465292,1.188153354,0.371631945,0.62487915,1.425909804,1.428766888,1.569386974,0.464641893,0.625828648,0.90789404,-0.356596673,-0.540004079,0.295278326
2025/2/24,000985.CSI,中证全指,0.830512643,1.495481451,-0.367511117,1.635728245,2.112968694,2.042182721,1.679205575,2.071534419,1.870706304,-1.271834154,-1.117945812,-0.545625341,0.170768643,-0.339474836,-0.641463296,-1.05258994,0.808629959,1.114099555,-0.420244746,-0.033067856,0.132522035,1.354519657,0.926222589,1.448681128,0.808887278,-0.627189203,-0.251024746,1.298698493,0.372478007,-0.37454484,1.538163706,-0.781592921,-0.352453897,1.435072768,2.364446319,3.164770931,-0.287466744,-1.063212174,-0.255993546,1.053779044,0.746472877,0.421366892,-0.841143469,1.425259599,1.13041617,0.815533988,4971.2614,-1.280668975,-0.02476876,-1.255647121,0.616882207,1.075614367,1.137691897,1.042166215,1.767356155,1.015646048,1.085997292,-1.143395597,-0.610919749,-1.580890603,-1.508540185,-0.728610068,1.265523745,-0.345166806,0.574448835,-1.482309183,0.256182559,0.323488799,-0.843329093,-0.89928897,-0.078953016,1.054210709,0.571120536,0.776720537,-0.449639295,0.170782318,0.514047664,0.984230516,1.446027261,1.420810055,0.940355869,1.659800408,1.118725954,1.385020964,0.302363447,0.502268289,1.370612996,1.273633096,1.539433414,0.997363126,0.889733674,0.913060179,0.018419193,-0.508502473,0.32040128
2025/2/21,000985.CSI,中证全指,0.870002106,1.535697688,-0.371572037,1.525288877,2.03971115,2.025463466,1.576773452,1.997537735,1.860095552,-0.827982772,-0.644918465,-0.451108283,0.09258944,-0.367777236,-0.644440477,-0.894860517,0.854128027,1.116423239,-0.071645174,0.216360841,0.243502071,1.386797202,0.87260126,1.440239043,0.90215857,-0.651859788,-0.240189285,1.334213999,0.267825479,-0.407594332,1.662190646,-0.858384565,-0.395583982,1.462351009,2.41631801,3.155819471,-0.279277725,-1.074541013,-0.221934046,0.878508668,0.504842013,0.374988303,-0.765544544,1.518172647,1.103282504,0.760049421,4973.1136,-1.299344543,0.074399112,-1.181765962,0.710382039,1.146646488,1.175757416,1.085343573,1.805338782,0.996727959,0.895012973,-1.262295956,-0.699033241,-1.653953793,-1.406255184,-0.623246983,1.35718353,-0.404665017,0.560649229,-1.504090104,0.33331885,0.359492439,-0.620556631,-0.821329859,-0.033650658,1.04598523,0.496629029,0.747306829,-0.305827361,0.278315829,0.543840283,0.993571972,1.455688929,1.416214537,1.091707244,1.73033477,1.076989236,1.411155298,0.047500729,0.361149795,1.394005389,1.195173178,1.518186542,1.195104844,0.913576511,0.897978143,0.362040635,-0.461191158,0.34457088
2025/2/20,000985.CSI,中证全指,1.025680501,1.653758872,-0.368042748,1.320793484,1.889018739,1.995729571,1.361628114,1.832744647,1.837467902,-0.782309874,-0.550364999,-0.382914608,-0.026973374,-0.451111665,-0.69308701,-0.567406467,0.909337335,1.11998451,-0.045720151,0.234284499,0.241565035,1.368255336,0.773606555,1.414735674,0.930808518,-0.693372617,-0.247769276,1.219903967,0.09731864,-0.420920677,1.81972149,-0.938045361,-0.429076273,1.482084311,2.454059164,3.1196358,-0.55711012,-1.254730044,-0.136790946,0.603359823,0.184259353,0.383623327,0.219893812,1.534967813,0.97817449,0.692132237,4905.7065,-1.357166521,0.15826774,-1.105276171,0.834946152,1.238800058,1.21214687,0.925742122,1.601834916,1.019884209,0.896322982,-1.315400654,-0.737989698,-1.779240074,-1.323420597,-0.527865528,1.439402612,-0.464512539,0.547541265,-1.573061501,0.396036337,0.394419668,-0.323960794,-0.662736426,0.001073593,0.864591095,0.308804523,0.690118259,0.016954032,0.436233325,0.609821399,0.99826965,1.451958777,1.39573898,1.083092219,1.69291401,1.001527904,1.541833895,-0.147370668,0.225657998,1.337689082,1.036549847,1.473230614,1.311909212,0.93216375,0.870473427,0.526446837,-0.455762882,0.347460451
2025/2/19,000985.CSI,中证全指,1.138448835,1.737678166,-0.375159383,1.181119375,1.793951457,1.97268699,1.215647044,1.729437141,1.81899293,-0.549153679,-0.295597784,-0.344879903,-0.10124592,-0.506640536,-0.771018343,-0.333667768,0.95718645,1.126051051,0.142629213,0.350490304,0.270636414,1.392186123,0.705404755,1.388444407,0.956952257,-0.735804349,-0.266092852,1.314739178,0.045155867,-0.459240916,1.83473357,-1.017717622,-0.461362252,1.515557075,2.503600305,3.055663449,-0.4511113,-1.2238598,-0.09073643,0.500545498,0.050582183,0.403748475,0.873218322,1.492646186,0.801138039,0.62291824,4893.4126,-1.325973457,0.263448757,-1.017582237,0.977962586,1.341678142,1.218647677,1.05697905,1.725621067,0.991586495,0.67095677,-1.427452675,-0.795784071,-1.87186462,-1.152335857,-0.414348748,1.560862838,-0.523241392,0.535671461,-1.72286773,0.436262324,0.429684809,-0.29200272,-0.608894914,0.019296017,0.830429659,0.221905056,0.632810684,0.152295291,0.510630514,0.654167939,1.111651324,1.555588752,1.369220555,1.068966832,1.65090795,0.927802335,1.612500662,-0.377633065,0.098199977,1.395627897,0.986944929,1.418621431,1.477372483,0.979154343,0.838714317,0.581259354,-0.483184115,0.3405522
2025/2/18,000985.CSI,中证全指,1.26437952,1.8283786,-0.379443123,1.181650212,1.840892555,1.931543582,1.18536874,1.748529568,1.785515159,-0.167426027,0.079454985,-0.287555806,0.030075216,-0.3961781,-0.876947567,0.010135594,1.013399319,1.130623726,0.180317461,0.382936375,0.268078073,1.515577358,0.703589957,1.348127109,1.182452868,-0.73995101,-0.298035022,1.417554495,-0.004396739,-0.516895902,1.614926459,-1.104435702,-0.4903901,1.611695455,2.623702002,2.963667045,-0.330181969,-1.189572954,-0.065419843,0.497742918,-0.006072931,0.431476426,0.962204153,1.645489204,0.759973736,0.563011637,4820.1935,-1.105673097,0.420675476,-0.937681561,1.164821713,1.478662107,1.177199975,1.17282635,1.814253673,0.893106345,0.202525581,-1.606891046,-0.807623933,-2.000594205,-0.977366474,-0.300647911,1.752242362,-0.552305257,0.518261314,-1.889660025,0.478314612,0.458674803,-0.29069889,-0.547911546,0.006264729,1.109838645,0.33289595,0.589126055,0.124291581,0.506131219,0.637382913,1.271743933,1.70393438,1.321310649,1.114702827,1.641723898,0.846153899,1.340085304,-0.758903957,-0.019660605,1.515702951,0.9749925,1.338820124,1.176902068,0.719528355,0.709532718,0.767626152,-0.454363265,0.332243987
2025/2/17,000985.CSI,中证全指,1.489776186,1.981346222,-0.408692883,1.300289949,1.937959696,1.910759303,1.275523912,1.812618916,1.76873324,0.262365711,0.462919537,-0.307694513,-0.032554682,-0.47260106,-0.983379369,0.072790174,1.055279465,1.128670382,0.086661305,0.338492158,0.206195599,1.687856405,0.734626766,1.30315352,1.588084836,-0.716711969,-0.321178359,1.422034097,-0.10633096,-0.610578775,1.193824566,-1.198576867,-0.515784795,1.754648112,2.774572934,2.865345329,-0.439608208,-1.27397033,-0.105457656,0.155276925,-0.383422684,0.398991088,0.95967457,1.939175844,0.812160796,0.456804746,4899.8306,-0.903477991,0.514935822,-0.905099006,1.427776209,1.677922776,1.124791671,1.169391077,1.763664898,0.712682971,-0.326256872,-1.808730261,-0.79269116,-2.067890147,-0.736532223,-0.190311786,2.015317593,-0.591654765,0.478766666,-1.941411524,0.536054474,0.495008395,-0.457042035,-0.615405588,-0.037965378,1.520376222,0.491497222,0.571615923,-0.305533409,0.375193232,0.58299853,1.447380137,1.828808226,1.262458449,1.326353775,1.638967956,0.784065676,0.875249437,-1.146342184,-0.09794418,1.692257813,1.008667319,1.250860089,0.874604054,0.460677155,0.621838843,0.907457264,-0.445974418,0.346339947
2025/2/14,000985.CSI,中证全指,1.697289115,2.106553241,-0.456846132,1.391744838,2.005084862,1.888107536,1.352107514,1.853292518,1.753177398,0.368367184,0.54054968,-0.376869773,-0.028793202,-0.499032125,-1.016258694,-0.192183236,1.07287683,1.133855791,-0.072791335,0.331758648,0.199143866,1.835818313,0.717289628,1.256756694,1.906069456,-0.736068993,-0.365678899,1.562409582,-0.161577803,-0.70003489,0.558602675,-1.288877204,-0.5351871,1.902581576,2.910155267,2.75194416,-0.403258033,-1.235886911,-0.128169155,0.160724934,-0.36945305,0.353316331,0.730297501,2.064941557,0.649983935,0.306970397,4875.0667,-0.498762704,0.685652255,-0.887681081,1.62902762,1.769725096,1.008468934,1.319402606,1.899728457,0.530790991,-0.657312992,-1.990957979,-0.742090408,-2.021329848,-0.450653658,-0.077550085,2.311839156,-0.642195444,0.419808779,-1.764470611,0.634365533,0.540554491,-0.443283498,-0.511355536,-0.057771408,1.752781526,0.482331058,0.463755663,-0.342071162,0.409101442,0.625354543,1.603278065,1.854080962,1.211025666,1.290492349,1.515057814,0.675766679,0.384053827,-1.42463524,-0.116476271,1.904878871,1.022168981,1.17521494,0.872728169,0.38031621,0.637362271,1.025898237,-0.453696692,0.337233647
2025/2/13,000985.CSI,中证全指,1.930954318,2.217716653,-0.512493216,1.513341449,2.077803886,1.864531871,1.454805287,1.896439459,1.738758562,0.7683993,0.865239089,-0.391383574,-0.085439797,-0.598434024,-1.010907623,-0.552430544,1.087641393,1.136936792,-0.114329111,0.345724231,0.19574561,1.92255245,0.630319378,1.212964934,2.035153503,-0.773805537,-0.40865888,2.066248711,-0.112672577,-0.760958366,0.011119133,-1.358543562,-0.543969393,2.049236053,2.998504764,2.625746213,0.090398168,-0.86093911,-0.060049995,0.42320636,-0.069593703,0.367646157,0.617317344,2.197523781,0.476822021,0.14892281,4844.6541,0.017289256,0.877227283,-0.889525012,1.863025946,1.829716566,0.842906597,1.861874023,2.458831375,0.481368594,-1.068202448,-2.177425824,-0.702239094,-1.889939191,-0.169745294,0.035210221,2.562999802,-0.726770083,0.349014332,-1.459364966,0.741205451,0.584846995,-0.529948031,-0.516042047,-0.094924459,2.117809177,0.521128585,0.408556644,-0.259065845,0.513650602,0.65768214,1.730249645,1.787067045,1.159572961,1.308915683,1.367081145,0.610684258,-0.272236209,-1.757720217,-0.147021102,2.077038324,0.969122287,1.113256313,0.801465317,0.290118155,0.598961474,1.108488268,-0.480167737,0.323080964
